"term","score"
"ha",27.7248093766967
"h10",27.7074091064128
"ridiculously",27.6986424921794
"lined",27.6933283439473
"accross",27.6906006364859
"skills",27.6802589202793
"clothing",27.6787809979115
"courts",27.6679950133372
"opens",27.6506620847652
"doubles",27.633206706354
"huts",27.6265316213401
"lotion",27.6251856800505
"exact",27.6237873472771
"lol",27.592390450847
"horse",27.5727485749363
"sandy",27.561920868745
"tubs",27.5407223949302
"bistro",27.5374049211391
"cancellation",27.5216721862748
"contrary",27.5092324676283
"cambridge",27.5004180823429
"clift",27.4985801835338
"guarantee",27.4838569176316
"units",27.4514656903621
"venue",27.4303496618824
"printed",27.417119487475
"chat",27.4001059901276
"pork",27.3974435036398
"galleries",27.3735223852231
"trade",27.3721330878962
"soaking",27.3623012017651
"mario",27.3557332233158
"parties",27.3328280899596
"restaraunts",27.328748136829
"respond",27.3264285593989
"fishermans",27.315037725239
"caf",27.2977840844066
"seminyak",27.28985397642
"side",27.2831063656524
"xmas",27.2706960537752
"disapointed",27.2517655170539
"panel",27.2427984484054
"dome",27.2397273735342
"f6",27.2342616718408
"pesos",27.2251308842897
"bakeries",27.2210417485052
"ive",27.1765881270686
"southern",27.1503164439297
"walgreens",27.1344599763438
"connections",27.1300789751142
"giant",27.1013658806182
"shallow",27.0948722085197
"hotels.com",27.0939580480546
"mediterranean",27.0846623046418
"kahala",27.0743595764627
"appropriate",27.0510765416429
"function",27.0479677624594
"metal",27.0319760018804
"vista",27.023318316472
"electricity",27.0226444765491
"approached",27.0088876291217
"yoghurt",27.000038093228
"jose",26.9955945027847
"claimed",26.9937377833549
"steaks",26.9840994027152
"drag",26.9639768700959
"poster",26.95090013817
"rs",26.934104397993
"chesterfield",26.9304648165677
"steal",26.9096416097758
"effective",26.9028814386027
"likes",26.9013156333496
"strawberries",26.8949308943913
"scheduled",26.87478968286
"chilled",26.8535553879961
"gaudi",26.8490023622758
"canadian",26.823421437662
"diving",26.8196063206356
"supplies",26.8176382339574
"sausages",26.814813459318
"bellmen",26.7977991890203
"carried",26.7874598462388
"impressions",26.7820235802443
"outrageous",26.7769153217431
"back",26.7714887920042
"occasionally",26.7641898259831
"hola",26.7613996146605
"fax",26.7480645468954
"feedback",26.7463916758981
"onsite",26.7431669872678
"saint",26.7264417017992
"washer",26.7164022275877
"vanity",26.6941270085976
"intend",26.6679253414485
"cultural",26.6634704182666
"surprising",26.6524683322172
"3am",26.6401630728973
"28th",26.6381463415879
"newspapers",26.6119573749948
"wander",26.5823620520389
"unwind",26.5807477082421
"display",26.5784061591392
"chelsea",26.5775033179575
"fountain",26.5224562128546
"occasional",26.5167976562802
"thier",26.5090880681495
"jewel",26.5049982999812
"broadband",26.4801464871578
"significant",26.4713952599811
"husbands",26.4680686031359
"shady",26.4474498737208
"formal",26.4420393656845
"assume",26.4279005133152
"cartes",26.4252954859462
"aerobics",26.4248592891707
"goods",26.423230708156
"perks",26.415483230354
"colleagues",26.4018930270232
"glorious",26.3988527377867
"cracked",26.3817490888444
"65",26.3790245165433
"picking",26.3660121086215
"approach",26.3464296792318
"internal",26.3349773809264
"butter",26.3344782467881
"sugar",26.3295927260466
"neighbours",26.3289839960418
"allowing",26.3176733625829
"robe",26.2975214993026
"silly",26.2875279304932
"regent",26.2785571980996
"29th",26.2738513958611
"male",26.2644238351371
"porters",26.2577394443797
"stating",26.2545196267174
"moon",26.2539597304449
"roaches",26.2255986359112
"city.the",26.196931667448
"99",26.194704685759
"beats",26.1725523746759
"vehicle",26.1694666989396
"tended",26.1593416418121
"sunbeds",26.1452378887239
"useless",26.1435652842856
"peeling",26.1208318427362
"wearing",26.1097771795652
"seine",26.0819047049989
"height",26.0676530747648
"stay.the",26.0650411101448
"scenery",26.0648316936254
"booze",26.0524581177153
"historical",26.0245106964075
"expectation",26.0210161310485
"time.the",26.0188201679329
"stock",26.0093462822243
"soak",26.0043327422412
"4am",25.9965417962334
"pp",25.9912276784735
"soaps",25.9906308286068
"gras",25.9860442839063
"disabled",25.979078478393
"doesnt",25.9652387389024
"candles",25.9528535483615
"turning",25.9469420692431
"desire",25.9390405859578
"brochure",25.9296507516285
"pricing",25.9146672552487
"honeymooners",25.9089703454507
"sophisticated",25.9039873809301
"kings",25.8836545231016
"spare",25.8754100704175
"appealing",25.8414225062084
"florida",25.8409353661753
"crystal",25.821710841251
"guides",25.8077472980058
"stall",25.7996616824831
"goodies",25.7985179114748
"mike",25.7938147454072
"anyways",25.7868894681268
"1am",25.7810473597428
"theatres",25.7744031967379
"croissant",25.7733808610148
"escorted",25.7636291181663
"cat",25.759455978795
"leidseplein",25.7402988261858
"dc",25.7402445735198
"converted",25.7226716842205
"animals",25.7174240372346
"letting",25.7153328173394
"minus",25.6907126499123
"copy",25.6844392021262
"coco",25.6368826178052
"risk",25.6367840674132
"john",25.6322974639318
"restocked",25.6151551239357
"bucket",25.6119407766737
"hundreds",25.6046838988613
"haven",25.5981582566976
"statue",25.5830208737858
"overlook",25.5823163332177
"waking",25.58183177985
"granite",25.5503679724089
"settle",25.5494294217765
"coach",25.5013879444717
"kindly",25.4977493067616
"hospitable",25.4800877149843
"los",25.4549721070524
"indian",25.4458212754362
"wee",25.4439620031588
"dancers",25.4411220482552
"spoil",25.4320098875001
"great.the",25.4125707439459
"ferries",25.4058802224098
"responded",25.3867413129267
"candy",25.3825395485098
"warn",25.3718459631223
"luxembourg",25.349063542156
"seated",25.3490634994016
"ends",25.3451711220598
"cuts",25.335756989988
"wallpaper",25.3286433577846
"sensitive",25.322416451312
"truth",25.3021147212852
"flawless",25.299107942655
"growing",25.2924475253008
"slide",25.2913898635947
"challenge",25.2885588613914
"salmon",25.2879721377237
"colors",25.2752840068402
"winner",25.2749767986294
"vitale",25.2530416831551
"columbus",25.2455201477303
"pace",25.2312758630275
"amenity",25.230758548077
"staircase",25.2298109535799
"quoted",25.2204359928593
"intrusive",25.2202455531195
"contained",25.2190239368999
"chilly",25.2121757836602
"substantial",25.2076744444795
"bookings",25.2052878318544
"shortly",25.1704455495084
"ending",25.1659081665008
"excelent",25.120197048731
"50th",25.1117920335862
"apologetic",25.1092025710542
"background",25.1074261915285
"brandenburg",25.1055690240925
"moana",25.0889784475625
"95",25.0710271624876
"ups",25.0661729158798
"carefully",25.0629697367525
"listening",25.0605381690509
"voucher",25.0544945664698
"downsides",25.0530761328978
"confused",25.0497889574143
"temple",25.0401074429372
"favorites",25.0211742105126
"adds",25.0188306138241
"beans",25.0117034708457
"blow",25.0094241726062
"f",24.9754608030139
"kuhio",24.9602980801789
"pleasent",24.9555500178339
"scale",24.9539985645612
"exec",24.9470415398025
"diet",24.9388509848136
"remarkable",24.9355379027663
"magic",24.9275460962976
"vary",24.9271478360374
"honor",24.9199110897436
"press",24.8937119179822
"collection",24.8740109241086
"signature",24.8738813661847
"electrical",24.8650872057415
"mayfair",24.8532569087232
"dull",24.8422203270845
"watered",24.8351460441158
"extraordinary",24.8190766757564
"altamont",24.7913152111621
"equiped",24.7584334712375
"teh",24.7498262141115
"truely",24.7362635337268
"souvenirs",24.7041576164285
"unbelievably",24.6953403325908
"rollaway",24.6920479671156
"three",24.6889438352668
"multi",24.6624173135435
"macao",24.6350357893587
"marked",24.6270952666993
"heater",24.6238956956422
"globus",24.5960146311329
"acted",24.5903008777985
"85",24.5892398689982
"mardi",24.5696121876384
"cler",24.5679880808351
"smelling",24.5561023770989
"d.r",24.5552061758025
"1.5",24.5502537846789
"bells",24.5405815312481
"lombard",24.5320498187422
"runners",24.5225428365426
"cockroaches",24.5080280985171
"94",24.5048115320603
"emergency",24.5041504597992
"charlesmark",24.4963764522292
"vegetables",24.4892307585556
"sits",24.4855623367464
"moore",24.4830928265982
"students",24.4798175438748
"rainforest",24.4648153805364
"update",24.4591067029341
"maison",24.4572349361507
"catering",24.4512504186496
"bumpy",24.4479527237486
"server",24.4203803221623
"split",24.4097016603388
"seeking",24.3746503025788
"dozen",24.3726893368645
"father",24.3674229040005
"drops",24.3572720797508
"kudos",24.3565797585559
"mansion",24.3537451047069
"cleared",24.3401719844715
"drapes",24.3366040935574
"vouchers",24.316821638599
"140",24.3114526788093
"co",24.3106065461882
"hostal",24.3004219656003
"dates",24.2770967291953
"divine",24.2654550751015
"oxford",24.2567748262472
"arena",24.2222585796304
"popcorn",24.2195441568537
"wave",24.2195078207504
"flavor",24.2015228860129
"shutters",24.2005959751495
"representative",24.1991994712189
"shock",24.1790612223357
"simone",24.1757909317542
"cookie",24.1561511623642
"wednesday",24.1542435797055
"banks",24.1494546619772
"chris",24.148429136453
"regardless",24.1424923391656
"rubbish",24.1402394648947
"sirens",24.1196420961194
"3.5",24.1149059201472
"lesson",24.1087888890662
"26th",24.056013370279
"nuts",24.039583991907
"offerings",24.0163074806579
"pet",24.0122932096481
"0",23.9930958411964
"posts",23.9801407467472
"loose",23.9719647286466
"ps",23.9702857319829
"operator",23.9621297261895
"crack",23.956842991253
"primarily",23.9506200127543
"sunshine",23.946335305512
"toys",23.9302786447374
"keeps",23.924504431328
"smoothly",23.9048244825469
"sixth",23.8948186983558
"kit",23.8926197263746
"th",23.8903680169571
"belongings",23.8578739933437
"valuables",23.852754805649
"alcoholic",23.8508438254855
"jurys",23.8493459318336
"leather",23.8462443075674
"teens",23.842231279492
"42",23.8375122366804
"cigars",23.8323351210819
"regis",23.8245218908827
"mobile",23.8175839659034
"websites",23.8142404767441
"marvelous",23.8099242104998
"worries",23.8085260143529
"wary",23.802036615266
"soundproof",23.7950695282852
"wishing",23.7779980604732
"p",23.7754070452368
"omelets",23.7532599456538
"buzz",23.7480592451949
"arrangement",23.6784540535781
"suspect",23.6558280575588
"seasoned",23.6395201029502
"nob",23.6312943476508
"prevent",23.6299815425124
"video",23.6119834840655
"jury",23.6067094595619
"soo",23.6059297068468
"screaming",23.5718500691453
"underneath",23.5698628652957
"crap",23.5695821649893
"outlet",23.5519483462356
"noisey",23.5422336174317
"covers",23.5224570484086
"current",23.5211742319535
"worthwhile",23.5194938504805
"restaraunt",23.5136168972104
"wasted",23.5044658832295
"diagonal",23.4931139364146
"bumped",23.4910240811303
"readily",23.4829938708315
"pisa",23.4703570395868
"mercure",23.4357916604353
"edible",23.433322805597
"elderly",23.429765990531
"10.00",23.4271492701749
"shuttles",23.4262393657034
"disturbing",23.4183192888207
"slot",23.4093684148793
"blame",23.396938034125
"lamp",23.3858009772775
"wild",23.3854025279792
"relative",23.3758980206893
"push",23.3669337249484
"drawer",23.3452591417015
"excessive",23.3306323932693
"stupid",23.3259636371322
"clerks",23.3085094675029
"13th",23.3008107331914
"justice",23.2940051012121
"nap",23.2932250178861
"portion",23.2844237927523
"matters",23.2725923250606
"dreadful",23.2558786913391
"controls",23.2383428250768
"master",23.2382298461224
"renting",23.235128611376
"8pm",23.2228447782471
"moderate",23.2224576247442
"replied",23.2185921865304
"solved",23.2117138625526
"botel",23.2101954937017
"abundance",23.1790802909264
"shades",23.1470105034225
"painting",23.1276324857209
"squeezed",23.1191641819271
"well.the",23.1161690245101
"related",23.1138976484346
"arm",23.1108978916912
"canadians",23.1087135585755
"dim",23.1032197359286
"automatically",23.0976595121925
"navigate",23.0973885580138
"cleanest",23.0941514432032
"tomorrow",23.0778723409945
"everthing",23.070962330598
"hotel.i",23.0707962550951
"distant",23.0664603617578
"exposed",23.0316548238089
"hurry",23.0277984156309
"hix",23.0213956289868
"somebody",23.013569443775
"dock",22.9908619726924
"diarrhea",22.9873577470859
"surprises",22.9834807625763
"iberville",22.9668548983226
"ibis",22.9656296219167
"bliss",22.938799477357
"torn",22.9224402201844
"theft",22.9196102479289
"vibrant",22.9062159835074
"picturesque",22.886335920792
"link",22.8786441819525
"ensuite",22.8712560668442
"treats",22.8623485543689
"partying",22.8611148952829
"9pm",22.8598193114769
"array",22.8380122634826
"endless",22.8373401765091
"establishments",22.8287967637322
"characters",22.8244788321303
"twins",22.8142635201856
"inconvenient",22.813580619963
"minded",22.8035986214482
"consideration",22.7743631848863
"colon",22.7708942010859
"receipt",22.7429990514151
"corners",22.7398297159453
"rd",22.7377928813435
"rockefeller",22.7285880927657
"gas",22.7279744644624
"entertained",22.7244028583771
"solo",22.7215785754854
"beautifull",22.709140599534
"boogie",22.699836274814
"puts",22.6978193102535
"undergoing",22.6966809001017
"instance",22.6929074904056
"hurt",22.678090494664
"stalls",22.6768302286944
"appetizer",22.6741209693428
"compensation",22.6642996530922
"cents",22.6560891879589
"personality",22.6498748940267
"basics",22.6498616483533
"gap",22.6449596929389
"pepto",22.6275959301041
"potsdamer",22.6274471673086
"prepaid",22.6135420656067
"wondering",22.5989727788667
"quarters",22.5935197556746
"tech",22.5854247481845
"consists",22.5817739402948
"travelodge",22.5758672820285
"snorkelling",22.5575772302262
"opt",22.5476394426602
"22nd",22.5389518244662
"sailing",22.5342763271016
"guard",22.5034943135774
"front",22.502430754235
"extreme",22.4956748932316
"patience",22.4945035766487
"tourism",22.4927126968667
"salt",22.4772125364071
"condo",22.469139620108
"definatley",22.4666598472372
"duration",22.4619997374282
"colour",22.4476383572289
"dresser",22.4465602270229
"version",22.4411259815239
"phoned",22.4390434755805
"hostess",22.4386232989565
"combined",22.4190176783253
"themed",22.3976398033407
"unacceptable",22.3926297334017
"petals",22.3806379627995
"featured",22.3783045441255
"billed",22.3769969568078
"treadmills",22.3748069468694
"battery",22.3695733941215
"oceanview",22.3668933782233
"chicago",22.3662612712267
"7pm",22.3595166139325
"lasted",22.3590980273675
"pricy",22.3505087333533
"stopping",22.3378670676696
"overlooks",22.330063434914
"desperate",22.3234334003806
"neighboring",22.3215268606217
"replace",22.3150051170439
"pocket",22.3144472103064
"dodgy",22.3128246052744
"lap",22.3124635947049
"suits",22.3091627746372
"liberty",22.305340596289
"satisfaction",22.3032902491647
"benefits",22.2832713071942
"cow",22.2774852576719
"guided",22.2720493057582
"inns",22.2706405229877
"muni",22.2666932528108
"term",22.265145439777
"additionally",22.2552549246503
"waitresses",22.2537253232801
"jets",22.2469323631942
"felix",22.2404585227514
"user",22.2211090324072
"omelettes",22.2155543165171
"cap",22.2150103168596
"leaking",22.2062009046347
"absolutly",22.2026580590922
"cigar",22.1993769119566
"skin",22.1986694139422
"surpassed",22.1977215346907
"we__",22.1918647066534
"gel",22.1912607726896
"coat",22.1828239683837
"drab",22.1824410343691
"persons",22.1784079215784
"leaked",22.1699469773396
"weights",22.1634056940697
"queens",22.1629127874871
"thermostat",22.1593852694871
"suffered",22.1571246977316
"comfortable.the",22.1550553780209
"overwhelmed",22.1531535157984
"restful",22.1517198705907
"confusion",22.1469244405042
"regencia",22.140188248922
"balance",22.1391821471894
